head_entity,head_entity_label,relation,tail_entity,tail_entity_label,context
阿里海涯,PER,驻守,鄂,LOC,既渡江，下鄂、汉，伯颜以大军东下，留右丞阿里海涯与居贞分省镇之。
居貞,PER,驻守,漢,LOC,既渡江，下鄂、汉，伯颜以大军东下，留右丞阿里海涯与居贞分省镇之。
阿里海涯,PER,任职,右丞,OFI,既渡江，下鄂、汉，伯颜以大军东下，留右丞阿里海涯与居贞分省镇之。
伯顏,PER,上下级,居貞,PER,既渡江，下鄂、汉，伯颜以大军东下，留右丞阿里海涯与居贞分省镇之。
伯顏,PER,上下级,阿里海涯,PER,既渡江，下鄂、汉，伯颜以大军东下，留右丞阿里海涯与居贞分省镇之。
睿宗,PER,敌对攻伐,金,LOC,睿宗召元帅术乃谕之，下令军中如宣言。及城破，兵不血刃，民心悦服。四年正月，从破金兵三峰山，降宣者二千馀户，籍以献，立打捕鹰坊都緫管府统之，以宣为都緫管，赐金符，仍令子孙世其职。
睿宗,PER,敌对攻伐,三峰山,LOC,睿宗召元帅术乃谕之，下令军中如宣言。及城破，兵不血刃，民心悦服。四年正月，从破金兵三峰山，降宣者二千馀户，籍以献，立打捕鹰坊都緫管府统之，以宣为都緫管，赐金符，仍令子孙世其职。
朮,PER,任职,元帥,OFI,睿宗召元帅术乃谕之，下令军中如宣言。及城破，兵不血刃，民心悦服。四年正月，从破金兵三峰山，降宣者二千馀户，籍以献，立打捕鹰坊都緫管府统之，以宣为都緫管，赐金符，仍令子孙世其职。
宣,PER,任职,都緫管,OFI,睿宗召元帅术乃谕之，下令军中如宣言。及城破，兵不血刃，民心悦服。四年正月，从破金兵三峰山，降宣者二千馀户，籍以献，立打捕鹰坊都緫管府统之，以宣为都緫管，赐金符，仍令子孙世其职。
睿宗,PER,上下级,朮,PER,睿宗召元帅术乃谕之，下令军中如宣言。及城破，兵不血刃，民心悦服。四年正月，从破金兵三峰山，降宣者二千馀户，籍以献，立打捕鹰坊都緫管府统之，以宣为都緫管，赐金符，仍令子孙世其职。
宣,PER,同僚,朮,PER,睿宗召元帅术乃谕之，下令军中如宣言。及城破，兵不血刃，民心悦服。四年正月，从破金兵三峰山，降宣者二千馀户，籍以献，立打捕鹰坊都緫管府统之，以宣为都緫管，赐金符，仍令子孙世其职。
劉仁恭,PER,任职,幽州兵馬留後,OFI,案旧唐书：干寕元年十二月，以李匡威故将刘仁恭为幽州兵马留后。
李匡威,PER,上下级,劉仁恭,PER,案旧唐书：干寕元年十二月，以李匡威故将刘仁恭为幽州兵马留后。
慶遠,PER,任职,直閤將軍,OFI,子庆远，弱冠以功臣子拜直合将军，先罴卒。孙述
羆,PER,父母,慶遠,PER,子庆远，弱冠以功臣子拜直合将军，先罴卒。孙述
慶遠,PER,父母,述,PER,子庆远，弱冠以功臣子拜直合将军，先罴卒。孙述
謹,PER,任职,教練使,OFI,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
謹,PER,任职,刺史,OFI,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
謹,PER,任职,都指揮使,OFI,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
郭謹,PER,别名,守節,PER,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
守節,PER,出生于某地,晉陽,LOC,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
守節,PER,出生于某地,太原,LOC,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
郭謹,PER,出生于某地,晉陽,LOC,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
郭謹,PER,出生于某地,太原,LOC,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
謹,PER,管理,河中,LOC,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
謹,PER,管理,禺州,LOC,郭谨，字守节，太原晋阳人。谨少从军，能骑射，历河中教练使。晋天福中，迁奉国右厢都指挥使，领禺州刺史。
張說,PER,敌对攻伐,吐蕃,PER,时中书令张说以吐蕃出入数十年，胜负略相当，甘、凉、河、鄯之人奉调发困甚，愿听其和。帝方宠君〈奂，心上加比〉，不听。
張說,PER,任职,中書令,OFI,时中书令张说以吐蕃出入数十年，胜负略相当，甘、凉、河、鄯之人奉调发困甚，愿听其和。帝方宠君〈奂，心上加比〉，不听。
德裕,PER,任职,參知政事,OFI,德裕言：「四人者，皆新降将，天子既宠绥之，有地有民，盈所望矣，方誓报效，安有他觊。奈何以疑似杀四守，宁知非反间耶。」尽复其官。拜福建行省参知政事。
德裕,PER,管理,福建,LOC,德裕言：「四人者，皆新降将，天子既宠绥之，有地有民，盈所望矣，方誓报效，安有他觊。奈何以疑似杀四守，宁知非反间耶。」尽复其官。拜福建行省参知政事。
子元,PER,任职,司馬,OFI,崔廓字士玄，博陵安平人也。父子元，齐燕州司马。
子元,PER,父母,崔廓,PER,崔廓字士玄，博陵安平人也。父子元，齐燕州司马。
子元,PER,管理,燕州,LOC,崔廓字士玄，博陵安平人也。父子元，齐燕州司马。
璋,PER,管理,彰化軍,LOC,璋知事不成，乃与可喜共执斡论诣有司陈，上诛可喜、李惟忠等，以璋为彰化军节度使。
璋,PER,敌对攻伐,斡論,PER,璋知事不成，乃与可喜共执斡论诣有司陈，上诛可喜、李惟忠等，以璋为彰化军节度使。
可喜,PER,敌对攻伐,斡論,PER,璋知事不成，乃与可喜共执斡论诣有司陈，上诛可喜、李惟忠等，以璋为彰化军节度使。
李銓,PER,管理,徽州,LOC,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
孛羅台,PER,任职,萬戶,OFI,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
李銓,PER,任职,招撫使,OFI,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
鼎,PER,同僚,孛羅台,PER,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
李銓,PER,父母,漢英,PER,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
漢英,PER,到达,徽州,LOC,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
鼎,PER,政治奥援,漢英,PER,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
孛羅台,PER,政治奥援,漢英,PER,鼎与权万户孛罗台护送徽州招抚使李铨男汉英归徽州，谕铨下其城。
會晙,PER,敌对攻伐,武階,PER,会晙等战武阶，斩首万七千，获马羊无虑二十万。又战长子，丰安军使王海賔战死。乘之，虏大败，众奔突不能去，相枕借死，洮水为不流。
會晙,PER,敌对攻伐,虜,PER,会晙等战武阶，斩首万七千，获马羊无虑二十万。又战长子，丰安军使王海賔战死。乘之，虏大败，众奔突不能去，相枕借死，洮水为不流。
會晙,PER,敌对攻伐,王海賔,PER,会晙等战武阶，斩首万七千，获马羊无虑二十万。又战长子，丰安军使王海賔战死。乘之，虏大败，众奔突不能去，相枕借死，洮水为不流。
王海賔,PER,任职,軍使,OFI,会晙等战武阶，斩首万七千，获马羊无虑二十万。又战长子，丰安军使王海賔战死。乘之，虏大败，众奔突不能去，相枕借死，洮水为不流。
會晙,PER,敌对攻伐,長子,LOC,会晙等战武阶，斩首万七千，获马羊无虑二十万。又战长子，丰安军使王海賔战死。乘之，虏大败，众奔突不能去，相枕借死，洮水为不流。
信苴日,PER,管理,騰越,LOC,中统二年，信苴日入觐，世祖复赐虎符，诏领大理、善阐、威楚、统失、会州、建昌、腾越等城，自各万户以下皆受其节制。
信苴日,PER,管理,威楚,LOC,中统二年，信苴日入觐，世祖复赐虎符，诏领大理、善阐、威楚、统失、会州、建昌、腾越等城，自各万户以下皆受其节制。
信苴日,PER,管理,善闡,LOC,中统二年，信苴日入觐，世祖复赐虎符，诏领大理、善阐、威楚、统失、会州、建昌、腾越等城，自各万户以下皆受其节制。
信苴日,PER,管理,統失,LOC,中统二年，信苴日入觐，世祖复赐虎符，诏领大理、善阐、威楚、统失、会州、建昌、腾越等城，自各万户以下皆受其节制。
信苴日,PER,管理,建昌,LOC,中统二年，信苴日入觐，世祖复赐虎符，诏领大理、善阐、威楚、统失、会州、建昌、腾越等城，自各万户以下皆受其节制。
信苴日,PER,管理,會州,LOC,中统二年，信苴日入觐，世祖复赐虎符，诏领大理、善阐、威楚、统失、会州、建昌、腾越等城，自各万户以下皆受其节制。
世祖,PER,上下级,信苴日,PER,中统二年，信苴日入觐，世祖复赐虎符，诏领大理、善阐、威楚、统失、会州、建昌、腾越等城，自各万户以下皆受其节制。
白義誠,PER,出生于某地,吐渾,LOC,匡俦由是骄怠，数犯边境，武皇怒，故率军以讨之。是时，云州吐浑赫连铎、白义诚并来归，命皆笞而释之。
赫連鐸,PER,政治奥援,白義誠,PER,匡俦由是骄怠，数犯边境，武皇怒，故率军以讨之。是时，云州吐浑赫连铎、白义诚并来归，命皆笞而释之。
武皇,PER,敌对攻伐,匡儔,PER,匡俦由是骄怠，数犯边境，武皇怒，故率军以讨之。是时，云州吐浑赫连铎、白义诚并来归，命皆笞而释之。
赫連鐸,PER,出生于某地,雲州,LOC,匡俦由是骄怠，数犯边境，武皇怒，故率军以讨之。是时，云州吐浑赫连铎、白义诚并来归，命皆笞而释之。
赫連鐸,PER,出生于某地,吐渾,LOC,匡俦由是骄怠，数犯边境，武皇怒，故率军以讨之。是时，云州吐浑赫连铎、白义诚并来归，命皆笞而释之。
白義誠,PER,出生于某地,雲州,LOC,匡俦由是骄怠，数犯边境，武皇怒，故率军以讨之。是时，云州吐浑赫连铎、白义诚并来归，命皆笞而释之。
麻頗,PER,任职,猛安,OFI,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
蠻睹,PER,任职,猛安,OFI,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
麻頗,PER,父母,蠻睹,PER,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
撒合輦,PER,父母,惟鎔,PER,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
蠻睹,PER,父母,掃合,PER,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
掃合,PER,父母,撒合輦,PER,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
掃合,PER,任职,猛安,OFI,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
撒合輦,PER,任职,猛安,OFI,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
惟鎔,PER,任职,猛安,OFI,蛮睹，袭父麻颇猛安。蛮睹卒，子扫合袭。扫合卒，子撒合辇袭。撒合辇卒，子惟镕袭。
周,PER,驻守,鄧州,LOC,开运末，杜重威降于契丹，引契丹主临城谕之。周泣曰：「受国重恩，不能死战，而以兵降，何面南行见人主与士大夫乎？」乃痛饮欲引决，家人止之，事不获已，及见契丹主，授邓州节度使、检校太师。
周,PER,任职,檢校太師,OFI,开运末，杜重威降于契丹，引契丹主临城谕之。周泣曰：「受国重恩，不能死战，而以兵降，何面南行见人主与士大夫乎？」乃痛饮欲引决，家人止之，事不获已，及见契丹主，授邓州节度使、检校太师。
闊闊帖木兒,PER,任职,管民緫管,OFI,阔阔帖木儿，入侍武宗潜邸，积劳授太中大夫、管民緫管。
闊闊帖木兒,PER,任职,太中大夫,OFI,阔阔帖木儿，入侍武宗潜邸，积劳授太中大夫、管民緫管。
武宗,PER,上下级,闊闊帖木兒,PER,阔阔帖木儿，入侍武宗潜邸，积劳授太中大夫、管民緫管。
璋,PER,任职,牌印祗候,OFI,皇统六年，父神土懑卒，宗弼奏璋可袭谋克，诏从之。天德三年，充牌印祗候，以罪免，夺其谋克，寓居中都。
宗弼,PER,政治奥援,璋,PER,皇统六年，父神土懑卒，宗弼奏璋可袭谋克，诏从之。天德三年，充牌印祗候，以罪免，夺其谋克，寓居中都。
神土懣,PER,父母,璋,PER,皇统六年，父神土懑卒，宗弼奏璋可袭谋克，诏从之。天德三年，充牌印祗候，以罪免，夺其谋克，寓居中都。
璋,PER,驻守,中都,LOC,皇统六年，父神土懑卒，宗弼奏璋可袭谋克，诏从之。天德三年，充牌印祗候，以罪免，夺其谋克，寓居中都。
武皇,PER,上下级,張特,PER,武皇以汴寇方盛，难以兵服，佯降心以缓其谋，乃遣牙将张特持币马书檄以谕之，陈当时利害，请复旧好。
不疑,PER,别名,居之,PER,子不疑，字居之
融,PER,任职,太常,OFI,殷景仁，陈郡长平人也。曾祖融，晋太常。祖茂之，特进、左光禄大夫。父道裕，早亡。
融,PER,父母,茂之,PER,殷景仁，陈郡长平人也。曾祖融，晋太常。祖茂之，特进、左光禄大夫。父道裕，早亡。
道裕,PER,父母,殷景仁,PER,殷景仁，陈郡长平人也。曾祖融，晋太常。祖茂之，特进、左光禄大夫。父道裕，早亡。
殷景仁,PER,出生于某地,長平,LOC,殷景仁，陈郡长平人也。曾祖融，晋太常。祖茂之，特进、左光禄大夫。父道裕，早亡。
殷景仁,PER,出生于某地,陳郡,LOC,殷景仁，陈郡长平人也。曾祖融，晋太常。祖茂之，特进、左光禄大夫。父道裕，早亡。
